VISHAY NTC RT Calculation
The NTC R/T Calculator tool may be used to determine certain capabilities of Vishay NTC thermistors."Utilizing data provided by the user," the tool can generate standard R/T tables for such thermistors. TheNTC R/T Calculator tool is provided solely on an "AS IS" and "AS AVAILABLE" basis for the convenience"of Vishay customers, and without any warranties or representations of any kind, express or implied," all"of which are hereby expressly disclaimed. Any information, computations," or results generated by the"tool, or otherwise available from or through the csv or pdf files," is provided and utilized at your owndiscretion and risk. Vishay does not assume any responsibility or liability resulting from your use of  the"tool or any such information, computations, or results," and shall have none."The foregoing is in addition to, and not in limitations of," the disclaimer below:Vishay disclaimer https://www.vishay.com/doc?91000"For technical questions or inquiries," contact: nlr@vishay.com or thermistor1@vishay.comOrdering Code,,NTCALUG02A103G
"-46.8","530370.56","508298.0","552443.1","4.16","0.60","-6.95"
"-46.7","526698.00","504799.2","548596.8","4.16","0.60","-6.95"
"-46.6","523053.42","501326.9","544780.0","4.15","0.60","-6.94"
"-46.5","519436.59","497880.8","540992.3","4.15","0.60","-6.94"
"-46.4","515847.28","494460.9","537233.7","4.15","0.60","-6.93"
"-46.3","512285.27","491066.8","533503.8","4.14","0.60","-6.93"
"-46.2","508750.34","487698.3","529802.3","4.14","0.60","-6.92"
"-46.1","505242.24","484355.3","526129.2","4.13","0.60","-6.92"
"-46","501760.78","481037.6","522484.0","4.13","0.60","-6.91"
"-45.9","498305.72","477744.8","518866.6","4.13","0.60","-6.91"
"-45.8","494876.85","474476.9","515276.8","4.12","0.60","-6.90"
"-45.7","491473.95","471233.6","511714.3","4.12","0.60","-6.90"
"-45.6","488096.81","468014.7","508179.0","4.11","0.60","-6.89"
"-45.5","484745.22","464820.0","504670.5","4.11","0.60","-6.89"
"-45.4","481418.97","461649.3","501188.6","4.11","0.60","-6.88"
"-45.3","478117.84","458502.5","497733.2","4.10","0.60","-6.88"
"-45.2","474841.64","455379.3","494304.0","4.10","0.60","-6.87"
"-45.1","471590.16","452279.5","490900.8","4.09","0.60","-6.87"
"-45","468363.20","449203.0","487523.4","4.09","0.60","-6.86"
"-44.9","465160.55","446149.5","484171.6","4.09","0.60","-6.86"
"-44.8","461982.01","443118.8","480845.2","4.08","0.60","-6.85"
"-44.7","458827.40","440110.9","477543.9","4.08","0.60","-6.85"
"-44.6","455696.51","437125.5","474267.5","4.08","0.60","-6.84"
"-44.5","452589.15","434162.3","471016.0","4.07","0.60","-6.84"
"-44.4","449505.13","431221.3","467788.9","4.07","0.59","-6.84"
"-44.3","446444.26","428302.3","464586.2","4.06","0.59","-6.83"
"-44.2","443406.34","425405.0","461407.6","4.06","0.59","-6.83"
"-44.1","440391.20","422529.4","458253.0","4.06","0.59","-6.82"
"-44","437398.64","419675.1","455122.2","4.05","0.59","-6.82"
"-43.9","434428.48","416842.1","452014.9","4.05","0.59","-6.81"
"-43.8","431480.55","414030.2","448930.9","4.04","0.59","-6.81"
"-43.7","428554.65","411239.2","445870.1","4.04","0.59","-6.80"
"-43.6","425650.61","408468.9","442832.3","4.04","0.59","-6.80"
"-43.5","422768.26","405719.2","439817.3","4.03","0.59","-6.79"
"-43.4","419907.41","402989.9","436825.0","4.03","0.59","-6.79"
"-43.3","417067.90","400280.8","433855.0","4.03","0.59","-6.78"
"-43.2","414249.54","397591.8","430907.3","4.02","0.59","-6.78"
"-43.1","411452.18","394922.7","427981.6","4.02","0.59","-6.77"
"-43","408675.63","392273.4","425077.8","4.01","0.59","-6.77"
"-42.9","405919.73","389643.7","422195.8","4.01","0.59","-6.76"
"-42.8","403184.31","387033.4","419335.2","4.01","0.59","-6.76"
"-42.7","400469.21","384442.4","416496.0","4.00","0.59","-6.75"
"-42.6","397774.27","381870.5","413678.0","4.00","0.59","-6.75"
"-42.5","395099.31","379317.6","410881.0","3.99","0.59","-6.75"
"-42.4","392444.19","376783.5","408104.9","3.99","0.59","-6.74"
"-42.3","389808.73","374268.1","405349.4","3.99","0.59","-6.74"
"-42.2","387192.79","371771.2","402614.4","3.98","0.59","-6.73"
"-42.1","384596.20","369292.7","399899.7","3.98","0.59","-6.73"
"-42","382018.81","366832.4","397205.2","3.98","0.59","-6.72"
"-41.9","379460.46","364390.1","394530.8","3.97","0.59","-6.72"
"-41.8","376921.00","361965.9","391876.1","3.97","0.59","-6.71"
"-41.7","374400.28","359559.4","389241.2","3.96","0.59","-6.71"
"-41.6","371898.16","357170.5","386625.8","3.96","0.59","-6.70"
"-41.5","369414.47","354799.2","384029.8","3.96","0.59","-6.70"
"-41.4","366949.07","352445.2","381452.9","3.95","0.59","-6.69"
"-41.3","364501.82","350108.5","378895.2","3.95","0.59","-6.69"
"-41.2","362072.57","347788.8","376356.3","3.94","0.59","-6.68"
"-41.1","359661.18","345486.1","373836.2","3.94","0.59","-6.68"
"-41","357267.50","343200.3","371334.7","3.94","0.59","-6.68"
"-40.9","354891.39","340931.1","368851.7","3.93","0.59","-6.67"
"-40.8","352532.72","338678.5","366387.0","3.93","0.59","-6.67"
"-40.7","350191.33","336442.3","363940.4","3.93","0.59","-6.66"
"-40.6","347867.10","334222.4","361511.8","3.92","0.59","-6.66"
"-40.5","345559.89","332018.7","359101.1","3.92","0.59","-6.65"
"-40.4","343269.57","329831.0","356708.2","3.91","0.59","-6.65"
"-40.3","340995.99","327659.2","354332.8","3.91","0.59","-6.64"
"-40.2","338739.02","325503.2","351974.9","3.91","0.59","-6.64"
"-40.1","336498.54","323362.8","349634.3","3.90","0.59","-6.63"
"-40","334274.41","321238.0","347310.8","3.90","0.59","-6.63"
"-39.9","332066.50","319128.6","345004.4","3.90","0.59","-6.62"
"-39.8","329874.68","317034.5","342714.9","3.89","0.59","-6.62"
"-39.7","327698.83","314955.6","340442.1","3.89","0.59","-6.62"
"-39.6","325538.82","312891.7","338185.9","3.88","0.59","-6.61"
"-39.5","323394.53","310842.8","335946.3","3.88","0.59","-6.61"
"-39.4","321265.82","308808.6","333723.0","3.88","0.59","-6.60"
"-39.3","319152.58","306789.2","331516.0","3.87","0.59","-6.60"
"-39.2","317054.68","304784.3","329325.0","3.87","0.59","-6.59"
"-39.1","314972.00","302793.9","327150.1","3.87","0.59","-6.59"
"-39","312904.43","300817.9","324991.0","3.86","0.59","-6.58"
"-38.9","310851.83","298856.1","322847.6","3.86","0.59","-6.58"
"-38.8","308814.11","296908.4","320719.8","3.86","0.59","-6.57"
"-38.7","306791.13","294974.8","318607.5","3.85","0.59","-6.57"
"-38.6","304782.78","293055.1","316510.5","3.85","0.59","-6.57"
"-38.5","302788.95","291149.1","314428.8","3.84","0.59","-6.56"
"-38.4","300809.52","289256.9","312362.1","3.84","0.59","-6.56"
"-38.3","298844.38","287378.2","310310.5","3.84","0.59","-6.55"
"-38.2","296893.41","285513.1","308273.8","3.83","0.59","-6.55"
"-38.1","294956.51","283661.3","306251.8","3.83","0.59","-6.54"
"-38","293033.57","281822.7","304244.4","3.83","0.58","-6.54"
"-37.9","291124.47","279997.4","302251.6","3.82","0.59","-6.53"
"-37.8","289229.10","278185.0","300273.2","3.82","0.58","-6.53"
"-37.7","287347.37","276385.7","298309.0","3.81","0.58","-6.53"
"-37.6","285479.16","274599.2","296359.1","3.81","0.58","-6.52"
"-37.5","283624.36","272825.5","294423.2","3.81","0.58","-6.52"
"-37.4","281782.88","271064.4","292501.3","3.80","0.58","-6.51"
"-37.3","279954.60","269315.9","290593.3","3.80","0.58","-6.51"
"-37.2","278139.43","267579.9","288699.0","3.80","0.58","-6.50"
"-37.1","276337.26","265856.2","286818.3","3.79","0.58","-6.50"
"-37","274547.99","264144.8","284951.2","3.79","0.58","-6.49"
"-36.9","272771.52","262445.6","283097.4","3.79","0.58","-6.49"
"-36.8","271007.76","260758.5","281257.0","3.78","0.58","-6.48"
"-36.7","269256.59","259083.3","279429.9","3.78","0.58","-6.48"
"-36.6","267517.93","257420.1","277615.8","3.77","0.58","-6.48"
"-36.5","265791.67","255768.6","275814.7","3.77","0.58","-6.47"
"-36.4","264077.72","254128.9","274026.6","3.77","0.58","-6.47"
"-36.3","262375.99","252500.8","272251.2","3.76","0.58","-6.46"
"-36.2","260686.37","250884.2","270488.6","3.76","0.58","-6.46"
"-36.1","259008.79","249279.0","268738.5","3.76","0.58","-6.45"
"-36","257343.13","247685.3","267001.0","3.75","0.58","-6.45"
"-35.9","255689.31","246102.7","265275.9","3.75","0.58","-6.45"
"-35.8","254047.24","244531.4","263563.1","3.75","0.58","-6.44"
"-35.7","252416.83","242971.2","261862.5","3.74","0.58","-6.44"
"-35.6","250797.99","241421.9","260174.0","3.74","0.58","-6.43"
"-35.5","249190.62","239883.6","258497.6","3.73","0.58","-6.43"
"-35.4","247594.64","238356.2","256833.1","3.73","0.58","-6.42"
"-35.3","246009.96","236839.4","255180.5","3.73","0.58","-6.42"
"-35.2","244436.50","235333.4","253539.6","3.72","0.58","-6.41"
"-35.1","242874.16","233838.0","251910.4","3.72","0.58","-6.41"
"-35","241322.86","232353.0","250292.7","3.72","0.58","-6.41"
"-34.9","239782.52","230878.5","248686.5","3.71","0.58","-6.40"
"-34.8","238253.06","229414.4","247091.7","3.71","0.58","-6.40"
"-34.7","236734.38","227960.5","245508.2","3.71","0.58","-6.39"
"-34.6","235226.40","226516.8","243936.0","3.70","0.58","-6.39"
"-34.5","233729.05","225083.3","242374.8","3.70","0.58","-6.38"
"-34.4","232242.24","223659.7","240824.8","3.70","0.58","-6.38"
"-34.3","230765.90","222246.2","239285.6","3.69","0.58","-6.38"
"-34.2","229299.93","220842.5","237757.4","3.69","0.58","-6.37"
"-34.1","227844.26","219448.6","236239.9","3.68","0.58","-6.37"
"-34","226398.82","218064.5","234733.2","3.68","0.58","-6.36"
"-33.9","224963.52","216690.0","233237.0","3.68","0.58","-6.36"
"-33.8","223538.28","215325.1","231751.4","3.67","0.58","-6.35"
"-33.7","222123.04","213969.7","230276.3","3.67","0.58","-6.35"
"-33.6","220717.70","212623.8","228811.6","3.67","0.58","-6.34"
"-33.5","219322.21","211287.3","227357.2","3.66","0.58","-6.34"
"-33.4","217936.48","209960.0","225913.0","3.66","0.58","-6.34"
"-33.3","216560.43","208642.0","224478.9","3.66","0.58","-6.33"
"-33.2","215194.00","207333.1","223054.9","3.65","0.58","-6.33"
"-33.1","213837.11","206033.3","221640.9","3.65","0.58","-6.32"
"-33","212489.69","204742.6","220236.8","3.65","0.58","-6.32"
"-32.9","211151.66","203460.7","218842.6","3.64","0.58","-6.31"
"-32.8","209822.96","202187.8","217458.1","3.64","0.58","-6.31"
"-32.7","208503.51","200923.7","216083.3","3.64","0.58","-6.31"
"-32.6","207193.24","199668.4","214718.1","3.63","0.58","-6.30"
"-32.5","205892.09","198421.7","213362.5","3.63","0.58","-6.30"
"-32.4","204599.98","197183.6","212016.3","3.62","0.58","-6.29"
"-32.3","203316.85","195954.1","210679.6","3.62","0.58","-6.29"
"-32.2","202042.63","194733.1","209352.1","3.62","0.58","-6.28"
"-32.1","200777.24","193520.6","208033.9","3.61","0.58","-6.28"
"-32","199520.64","192316.3","206724.9","3.61","0.57","-6.28"
"-31.9","198272.73","191120.4","205425.0","3.61","0.58","-6.27"
"-31.8","197033.47","189932.7","204134.2","3.60","0.57","-6.27"
"-31.7","195802.79","188753.2","202852.3","3.60","0.58","-6.26"
"-31.6","194580.61","187581.8","201579.4","3.60","0.57","-6.26"
"-31.5","193366.89","186418.5","200315.3","3.59","0.57","-6.26"
"-31.4","192161.54","185263.2","199059.9","3.59","0.57","-6.25"
"-31.3","190964.52","184115.7","197813.3","3.59","0.57","-6.25"
"-31.2","189775.75","182976.2","196575.3","3.58","0.57","-6.24"
"-31.1","188595.18","181844.5","195345.9","3.58","0.57","-6.24"
"-31","187422.75","180720.5","194125.0","3.58","0.57","-6.23"
"-30.9","186258.39","179604.2","192912.6","3.57","0.57","-6.23"
"-30.8","185102.03","178495.6","191708.5","3.57","0.57","-6.23"
"-30.7","183953.63","177394.5","190512.7","3.57","0.57","-6.22"
"-30.6","182813.13","176301.0","189325.2","3.56","0.57","-6.22"
"-30.5","181680.45","175215.0","188145.9","3.56","0.57","-6.21"
"-30.4","180555.55","174136.3","186974.8","3.56","0.57","-6.21"
"-30.3","179438.37","173065.0","185811.7","3.55","0.57","-6.20"
"-30.2","178328.84","172001.1","184656.6","3.55","0.57","-6.20"
"-30.1","177226.92","170944.3","183509.5","3.54","0.57","-6.20"
"-30","176132.54","169894.8","182370.3","3.54","0.57","-6.19"
"-29.9","175045.64","168852.4","181238.9","3.54","0.57","-6.19"
"-29.8","173966.18","167817.1","180115.2","3.53","0.57","-6.18"
"-29.7","172894.10","166788.9","178999.3","3.53","0.57","-6.18"
"-29.6","171829.33","165767.6","177891.1","3.53","0.57","-6.18"
"-29.5","170771.84","164753.2","176790.4","3.52","0.57","-6.17"
"-29.4","169721.55","163745.8","175697.3","3.52","0.57","-6.17"
"-29.3","168678.43","162745.1","174611.7","3.52","0.57","-6.16"
"-29.2","167642.41","161751.3","173533.5","3.51","0.57","-6.16"
"-29.1","166613.44","160764.2","172462.7","3.51","0.57","-6.15"
"-29","165591.47","159783.7","171399.2","3.51","0.57","-6.15"
"-28.9","164576.46","158809.9","170343.0","3.50","0.57","-6.15"
"-28.8","163568.34","157842.7","169294.0","3.50","0.57","-6.14"
"-28.7","162567.06","156882.0","168252.1","3.50","0.57","-6.14"
"-28.6","161572.58","155927.8","167217.4","3.49","0.57","-6.13"
"-28.5","160584.84","154980.0","166189.7","3.49","0.57","-6.13"
"-28.4","159603.80","154038.6","165169.0","3.49","0.57","-6.13"
"-28.3","158629.41","153103.6","164155.2","3.48","0.57","-6.12"
"-28.2","157661.60","152174.8","163148.4","3.48","0.57","-6.12"
"-28.1","156700.35","151252.3","162148.4","3.48","0.57","-6.11"
"-28","155745.60","150336.0","161155.2","3.47","0.57","-6.11"
"-27.9","154797.29","149425.9","160168.7","3.47","0.57","-6.11"
"-27.8","153855.39","148521.9","159188.9","3.47","0.57","-6.10"
"-27.7","152919.85","147623.9","158215.8","3.46","0.57","-6.10"
"-27.6","151990.61","146732.0","157249.2","3.46","0.57","-6.09"
"-27.5","151067.64","145846.1","156289.2","3.46","0.57","-6.09"
"-27.4","150150.88","144966.0","155335.7","3.45","0.57","-6.08"
"-27.3","149240.29","144091.9","154388.7","3.45","0.57","-6.08"
"-27.2","148335.83","143223.6","153448.0","3.45","0.57","-6.08"
"-27.1","147437.45","142361.2","152513.7","3.44","0.57","-6.07"
"-27","146545.11","141504.5","151585.8","3.44","0.57","-6.07"
"-26.9","145658.76","140653.5","150664.0","3.44","0.57","-6.06"
"-26.8","144778.35","139808.2","149748.5","3.43","0.57","-6.06"
"-26.7","143903.85","138968.5","148839.2","3.43","0.57","-6.06"
"-26.6","143035.21","138134.4","147936.0","3.43","0.57","-6.05"
"-26.5","142172.38","137305.9","147038.8","3.42","0.57","-6.05"
"-26.4","141315.34","136482.9","146147.7","3.42","0.57","-6.04"
"-26.3","140464.02","135665.4","145262.6","3.42","0.57","-6.04"
"-26.2","139618.40","134853.3","144383.5","3.41","0.57","-6.04"
"-26.1","138778.42","134046.7","143510.2","3.41","0.57","-6.03"
"-26","137944.05","133245.3","142642.8","3.41","0.56","-6.03"
"-25.9","137115.25","132449.3","141781.2","3.40","0.57","-6.02"
"-25.8","136291.98","131658.6","140925.4","3.40","0.56","-6.02"
"-25.7","135474.19","130873.1","140075.3","3.40","0.56","-6.02"
"-25.6","134661.85","130092.8","139230.9","3.39","0.56","-6.01"
"-25.5","133854.92","129317.7","138392.1","3.39","0.56","-6.01"
"-25.4","133053.35","128547.7","137559.0","3.39","0.56","-6.00"
"-25.3","132257.12","127782.8","136731.4","3.38","0.56","-6.00"
"-25.2","131466.17","127023.0","135909.4","3.38","0.56","-6.00"
"-25.1","130680.47","126268.1","135092.8","3.38","0.56","-5.99"
"-25","129899.99","125518.3","134281.7","3.37","0.56","-5.99"
"-24.9","129124.68","124773.4","133476.0","3.37","0.56","-5.98"
"-24.8","128354.51","124033.4","132675.6","3.37","0.56","-5.98"
"-24.7","127589.44","123298.3","131880.6","3.36","0.56","-5.98"
"-24.6","126829.43","122568.0","131090.8","3.36","0.56","-5.97"
"-24.5","126074.45","121842.6","130306.3","3.36","0.56","-5.97"
"-24.4","125324.47","121121.9","129527.1","3.35","0.56","-5.96"
"-24.3","124579.43","120405.9","128753.0","3.35","0.56","-5.96"
"-24.2","123839.32","119694.6","127984.0","3.35","0.56","-5.96"
"-24.1","123104.09","118988.1","127220.1","3.34","0.56","-5.95"
"-24","122373.70","118286.1","126461.3","3.34","0.56","-5.95"
"-23.9","121648.13","117588.7","125707.5","3.34","0.56","-5.94"
"-23.8","120927.34","116896.0","124958.7","3.33","0.56","-5.94"
"-23.7","120211.29","116207.7","124214.9","3.33","0.56","-5.94"
"-23.6","119499.95","115524.0","123475.9","3.33","0.56","-5.93"
"-23.5","118793.29","114844.7","122741.9","3.32","0.56","-5.93"
"-23.4","118091.27","114169.8","122012.7","3.32","0.56","-5.93"
"-23.3","117393.86","113499.4","121288.3","3.32","0.56","-5.92"
"-23.2","116701.03","112833.4","120568.7","3.31","0.56","-5.92"
"-23.1","116012.74","112171.7","119853.8","3.31","0.56","-5.91"
"-23","115328.95","111514.3","119143.6","3.31","0.56","-5.91"
"-22.9","114649.65","110861.1","118438.2","3.30","0.56","-5.91"
"-22.8","113974.79","110212.3","117737.3","3.30","0.56","-5.90"
"-22.7","113304.35","109567.6","117041.1","3.30","0.56","-5.90"
"-22.6","112638.29","108927.2","116349.4","3.29","0.56","-5.89"
"-22.5","111976.58","108290.9","115662.2","3.29","0.56","-5.89"
"-22.4","111319.19","107658.8","114979.6","3.29","0.56","-5.89"
"-22.3","110666.10","107030.7","114301.5","3.28","0.56","-5.88"
"-22.2","110017.26","106406.7","113627.8","3.28","0.56","-5.88"
"-22.1","109372.64","105786.8","112958.5","3.28","0.56","-5.87"
"-22","108732.23","105170.9","112293.6","3.28","0.56","-5.87"
"-21.9","108095.98","104559.0","111633.0","3.27","0.56","-5.87"
"-21.8","107463.88","103951.0","110976.7","3.27","0.56","-5.86"
"-21.7","106835.88","103347.0","110324.8","3.27","0.56","-5.86"
"-21.6","106211.96","102746.8","109677.1","3.26","0.56","-5.86"
"-21.5","105592.10","102150.6","109033.6","3.26","0.56","-5.85"
"-21.4","104976.25","101558.2","108394.3","3.26","0.56","-5.85"
"-21.3","104364.40","100969.6","107759.2","3.25","0.56","-5.84"
"-21.2","103756.51","100384.8","107128.2","3.25","0.56","-5.84"
"-21.1","103152.57","99803.8","106501.3","3.25","0.56","-5.84"
"-21","102552.53","99226.5","105878.6","3.24","0.56","-5.83"
"-20.9","101956.37","98652.9","105259.8","3.24","0.56","-5.83"
"-20.8","101364.06","98083.1","104645.1","3.24","0.56","-5.82"
"-20.7","100775.59","97516.8","104034.3","3.23","0.56","-5.82"
"-20.6","100190.91","96954.3","103427.6","3.23","0.56","-5.82"
"-20.5","99610.00","96395.3","102824.7","3.23","0.56","-5.81"
"-20.4","99032.85","95839.9","102225.8","3.22","0.55","-5.81"
"-20.3","98459.41","95288.1","101630.7","3.22","0.55","-5.81"
"-20.2","97889.66","94739.8","101039.5","3.22","0.55","-5.80"
"-20.1","97323.58","94195.0","100452.1","3.21","0.55","-5.80"
"-20","96761.15","93653.8","99868.5","3.21","0.55","-5.79"
"-19.9","96202.33","93115.9","99288.7","3.21","0.55","-5.79"
"-19.8","95647.10","92581.5","98712.7","3.21","0.55","-5.79"
"-19.7","95095.43","92050.6","98140.3","3.20","0.55","-5.78"
"-19.6","94547.31","91523.0","97571.6","3.20","0.55","-5.78"
"-19.5","94002.70","90998.8","97006.6","3.20","0.55","-5.77"
"-19.4","93461.58","90477.9","96445.3","3.19","0.55","-5.77"
"-19.3","92923.93","89960.3","95887.5","3.19","0.55","-5.77"
"-19.2","92389.72","89446.1","95333.4","3.19","0.55","-5.76"
"-19.1","91858.92","88935.1","94782.8","3.18","0.55","-5.76"
"-19","91331.53","88427.3","94235.7","3.18","0.55","-5.76"
"-18.9","90807.50","87922.8","93692.2","3.18","0.55","-5.75"
"-18.8","90286.81","87421.5","93152.1","3.17","0.55","-5.75"
"-18.7","89769.45","86923.4","92615.5","3.17","0.55","-5.74"
"-18.6","89255.39","86428.4","92082.3","3.17","0.55","-5.74"
"-18.5","88744.61","85936.6","91552.6","3.16","0.55","-5.74"
